frame,fps,frame_time_ms,detection_time_ms
691,,4.0549000004830305,4.05010000031325
692,,4.2914999976346735,4.287100000510691
693,,4.798599999048747,4.760899999382673
694,,3.771499999857042,3.766199999517994
695,,3.7660999987565447,3.761399999348214
696,,4.368199999589706,4.364200001873542
697,,3.8394999974116217,3.8354999996954575
698,,4.252900002029492,4.248900000675349
699,,4.397900000185473,4.393900002469309
700,,3.8877000006323215,3.883900000801077
701,,4.239900001266506,4.2347999988123775
702,,4.109399997105356,4.104800002096454
703,,4.1233000010834076,4.119499997614184
704,,4.939000002195826,4.934699998557335
705,,3.4979000010935124,3.49379999897792
706,,4.121400001167785,4.117399999813642
707,,4.021700002340367,4.017899998871144
708,,4.075900000316324,4.072299998369999
709,,4.200700001092628,4.196800000499934
710,,4.326199999923119,4.322200002206955
711,,4.013499998109182,4.010000000562286
712,,4.237799999827985,4.23410000075819
713,,4.425600000104168,4.421500001626555
714,,3.7913000014668796,3.787200002989266
715,,5.027100000006612,4.991199999494711
716,,3.582299999834504,3.5783999992418103
717,,4.023499997856561,4.019600000901846
718,,4.114600000320934,4.11069999972824
719,,4.014600002847146,4.010799999377923
720,,4.61169999834965,4.607599999872036
721,,3.8143000019772444,3.8104000013845507
722,,4.20519999897806,4.201499999908265
723,,4.169399999227608,4.165800000919262
724,,4.266200001438847,4.261899997800356
725,,4.123800001252675,4.119500001252163
726,,4.722100002254592,4.71819999802392
727,,3.671300000860356,3.6679999975604005
728,,4.173100001935381,4.168200001004152
729,,4.264300001523225,4.2595000013534445
730,,3.922799998690607,3.918900001735892
731,,4.15199999770266,4.147999999986496
732,,4.302299999835668,4.297999999835156
733,,4.053900000144495,4.049700000905432
734,,4.131499998038635,4.127599997445941
735,,4.414099999848986,4.409799999848474
736,,4.613799999788171,4.608399998687673
737,,3.7407000017992686,3.7357999972300604
738,,4.572300000290852,4.56819999817526
739,,3.64619999891147,3.641700001026038
740,,3.993800000898773,3.989900000306079
741,,4.122099999221973,4.117600001336541
742,,4.319399999076268,4.3154000013601035
743,,4.178700000920799,4.174699999566656
744,,4.073000000062166,4.068300000653835
745,,4.217699999571778,4.213699998217635
746,,3.9823000006435905,3.978200002165977
747,,4.2228999991493765,4.218800000671763
748,,3.953799998271279,3.949900001316564
749,,5.227000001468696,5.220999999437481
750,,3.509199999825796,3.504099997371668
751,,3.9771999981894623,3.9734999991196673
752,,4.1323000004922505,4.1282999991381075
753,,4.063000000314787,4.059200000483543
754,,4.332599997724174,4.328899998654379
755,,4.100499998457963,4.096500000741798
756,,4.078300000401214,4.074299999047071
757,,4.267600001185201,4.263999999238877
758,,4.150799999479204,4.14699999964796
759,,4.050199997436721,4.046000001835637
760,,4.96719999864581,4.963600000337465
761,,3.591799999412615,3.5879999995813705
762,,4.2441000005055685,4.240099999151425
763,,3.8261999980022665,3.8223000010475516
764,,4.412899997987552,4.4087000023864675
765,,4.060499999468448,4.056300000229385
766,,4.164800000580726,4.160799999226583
767,,4.04049999997369,4.036700000142446
768,,4.218499998387415,4.214199998386903
769,,4.263899998477427,4.259799999999814
770,,4.0895999991334975,4.085399999894435
771,,4.920100000163075,4.915800000162562
772,,3.6490000020421576,3.6447000020416453
773,,3.9734999991196673,3.9690000012342352
774,,4.029299998364877,4.025300000648713
775,,4.369300000689691,4.365500000858447
776,,3.966500000387896,3.962800001318101
777,,4.186199999821838,4.182500000752043
778,,4.206600002362393,4.2021999979624525
779,,4.155899998295354,4.152100002102088
780,,4.2485999983910006,4.245000000082655
781,,4.077800000231946,4.073600000992883
782,,4.291299999749754,4.286999999749241
783,,4.5405999990180135,4.536799999186769
784,,3.8425999991886783,3.8383999999496154
785,,4.065900000568945,4.062100000737701
786,,4.189899998891633,4.18569999965257
787,,3.997600000730017,3.9925999990373384
788,,4.171399999904679,4.167200000665616
789,,4.188900002191076,4.184699999314034
790,,4.146200000832323,4.142300000239629
791,,4.213000000163447,4.208800000924384
792,,4.110400001081871,4.106100001081359
793,,4.206699999485863,4.2025000002468005
794,,4.072800002177246,4.068400001415284
795,,4.202100000838982,4.198300001007738
796,,4.070400002092356,4.066100002091844
797,,4.992700000002515,4.988500000763452
798,,3.598499999498017,3.594500001781853
799,,4.150199998548487,4.145599999901606
800,,3.869199998007389,3.8650999995297752
801,,4.366599998320453,4.362499999842839
802,,4.050700001243968,4.046400001243455
803,,4.192100001091603,4.187800001091091
804,,4.062100000737701,4.058500002429355
805,,4.250800000590971,4.246700002113357
806,,4.3750000004365575,4.369099999166792
807,,4.137100000662031,4.131699999561533
808,,4.209200000332203,4.2049000003316905
809,,4.799099999218015,4.794600001332583
810,,3.8521999995282385,3.8476999980048276
811,,3.5742000000027474,3.5697000021173153
812,,4.181799999059876,4.177300001174444
813,,4.281900000933092,4.27760000093258
814,,3.9581999990332406,3.953800001909258
815,,4.196599998977035,4.192399999737972
816,,4.086799999640789,4.082600000401726
817,,4.239900001266506,4.0349999981117435
818,,4.1282999991381075,4.123900002014125
819,,4.668499997933395,4.664500000217231
820,,4.313299999921583,4.309500000090338
821,,3.6967000014556106,3.6925999993400183
822,,4.13249999837717,4.1282999991381075
823,,3.895199999533361,3.8910999974177685
824,,4.42299999849638,4.418700002133846
825,,4.078399997524684,4.073399999469984
826,,4.246399999829009,4.241299997374881
827,,4.147699997702148,4.143000001931796
828,,4.047400001581991,4.043200002342928
829,,4.110099998797523,4.1059999966819305
830,,4.077300000062678,4.072900002938695
831,,4.897700000583427,4.893400000582915
832,,3.700199999002507,3.695999999763444
833,,4.136500003369292,4.13249999837717
834,,3.861900000629248,3.857899999275105
835,,4.387900000438094,4.383899999083951
836,,4.108799999812618,4.105300002265722
837,,4.212199997709831,4.208300000755116
838,,4.105900003196439,4.101999998965766
839,,4.12270000015269,4.118900000321446
840,,4.182699998636963,4.179199997452088
841,,4.281699999410193,4.2777999988175
842,,3.9771999981894623,3.973400001996197
843,,4.212499999994179,4.208899998047855
844,,4.136499999731313,4.132399997615721
845,,4.3334000001777895,4.329299998062197
846,,4.796699999133125,4.792699997778982
847,,3.6297999977250583,3.625699999247445
848,,4.040700001496589,4.0365999993809965
849,,3.8955999989411794,3.8915999975870363
850,,4.384899999422487,4.380599999421975
851,,4.037300001073163,4.0331000018341
852,,4.164000001765089,4.159800002526026
853,,4.283099999156548,4.278699998394586
854,,4.000199998699827,3.996200000983663
855,,4.720699998870259,4.716899999039015
856,,3.7652999999409076,3.7611000007018447
857,,4.049300001497613,4.04530000014347
858,,4.089300000487128,4.085500000655884
859,,4.396200001792749,4.391899998154258
860,,4.3264999985694885,4.322100001445506
861,,4.563499998766929,4.559299999527866
862,,3.753799999685725,3.7497000012081116
863,,3.914900000381749,3.910600000381237
864,,4.299299998820061,4.295099999580998
865,,4.077000001416309,4.073099997185636
866,,4.080200000316836,4.075400000147056
867,,4.109900000912603,4.105400003027171
868,,4.262300000846153,4.25810000160709
869,,4.152600002271356,4.148299998632865
870,,4.1209000009985175,4.116800002520904
871,,4.30929999856744,4.304900001443457
872,,4.686000000219792,4.68170000021928
873,,3.217400000721682,3.2126999976753723
874,,4.48809999943478,4.483600001549348
875,,4.267399999662302,4.262999998900341
876,,3.9257999997062143,3.9219000027514994
877,,4.20500000109314,4.200999999738997
878,,4.676800002926029,4.672600000048988
879,,3.7125999988347758,3.707899999426445
880,,4.072600000654347,4.068300000653835
881,,4.362499999842839,4.356299999926705
882,,4.637000001821434,4.6278000008896925
883,,3.849700002319878,3.8428999978350475
884,,4.424499999004183,4.419900000357302
885,,3.8391999987652525,3.8348999987647403
886,,4.038200000650249,4.033799999888288
887,,3.951899998355657,3.9472999997087754
888,,4.3428999997559,4.339099999924656
889,,4.332900000008522,4.328700000769459
890,,3.8932999996177386,3.889700001309393
891,,4.1829000001598615,4.178999999567168
892,,4.081399998540292,4.077500001585577
893,,4.253299997799331,4.249199999321718
894,,4.337299997132504,4.333000000769971
895,,4.462799999600975,4.458799998246832
896,,3.941900002246257,3.937599998607766
897,,3.9346000012301374,3.9303999983530957
898,,4.354000000603264,4.349499999079853
899,,3.8773999986005947,3.873000001476612
900,,4.155700000410434,4.151200002525002
901,,4.163199999311473,4.158899999310961
902,,4.248799999913899,4.241999999067048
903,,4.045600002427818,4.04030000208877
904,,4.2934000011882745,4.288500000257045
905,,4.262800001015421,4.25829999949201
906,,4.706399999122368,4.702199999883305
907,,3.6278000006859656,3.6241000016161706
908,,4.0585999995528255,4.054400000313763
909,,4.207199999655131,4.203000000416068
910,,4.048099999636179,4.043799999635667
911,,4.188800001429627,4.184299999906216
912,,4.150500000832835,4.1442000001552515
913,,4.129199998715194,4.124200000660494
914,,4.133399997954257,4.129400000238093
915,,4.145000002608867,4.140799999731826
916,,4.218199999741046,4.213600001094164
917,,4.836600000999169,4.832100003113737
918,,3.55660000059288,3.552900001523085
919,,4.160700002103113,4.156699997110991
920,,3.913799999281764,3.9097000008041505
921,,4.428599997481797,4.424700000527082
922,,4.076099998201244,4.072300002007978
923,,4.214499997033272,4.210099999909289
924,,4.141900000831811,4.1373999993084
925,,4.169200001342688,4.164400001172908
926,,4.310899999836693,4.305599999497645
927,,4.008799998700852,4.003599999123253
928,,4.359899998235051,4.355799999757437
929,,4.514500000368571,4.510599999775877
930,,4.06249999650754,4.058499998791376
931,,4.254699997545686,4.249599998729536
932,,3.891299998940667,3.886300000885967
933,,4.333600001700688,4.327800001192372
934,,4.15160000193282,4.1466000002401415
935,,4.158100000495324,4.152400000748457
936,,4.153099998802645,4.147699997702148
937,,4.1898000017681625,4.184400000667665
938,,4.176900001766626,4.17110000125831
939,,4.812299997865921,4.807100001926301
940,,3.3683000001474284,3.3629999998083804
941,,4.363599997304846,4.357500001788139
942,,4.335300000093412,4.329800001869444
943,,3.9976999978534877,3.992499998275889
944,,4.132999998546438,4.127399999561021
945,,4.360499999165768,4.355200002464699
946,,3.95829999979469,3.9528999986941926
947,,4.1968999976234045,4.191500000160886
948,,4.139000000577653,4.133200000069337
949,,4.266399999323767,4.2604999980540015
950,,4.256200001691468,4.25090000135242
951,,4.879799998889212,4.874099999142345
952,,7.657400001335191,7.651799998711795
953,,3.8572000012209173,3.851500001474051
954,,4.24149999889778,4.236200002196711
955,,3.9824999985285103,3.9775000004738104
956,,4.243300001689931,4.2375000011816155
957,,4.156499999226071,4.152399997110479
958,,4.192099997453624,4.186499998468207
959,,4.2791000014403835,4.274000002624234
960,,4.046300000482006,4.040799998620059
961,,4.142400001001079,4.137199997785501
962,,4.60410000232514,4.598499999701744
963,,3.974699997343123,3.9701000023342203
964,,3.9736000035190955,3.968400000303518
965,,4.213700001855614,4.2078000005858485
966,,4.000699998869095,3.9948000012373086
967,,4.281900000933092,4.276300001947675
968,,4.028900002595037,4.023800000140909
969,,4.04290000005858,4.03790000200388
970,,4.163199999311473,4.157999999733875
971,,4.054299999552313,4.049700000905432
972,,4.79540000014822,4.7904999992169905
973,,3.983800001151394,3.9790999981050845
974,,3.6471000021265354,3.642200001195306
975,,4.1805000000749715,4.17590000142809
976,,3.9648000019951724,3.9600000018253922
977,,4.463299999770243,4.45910000053118
978,,4.090300000825664,4.085799999302253
979,,4.04049999997369,4.0349999981117435
980,,4.261199999746168,4.256400003214367
981,,4.2388000001665205,4.2338000021118205
982,,4.4736000018019695,4.46889999875566
983,,4.58739999885438,4.58220000291476
984,,3.431299999647308,3.4266000002389774
985,,4.365199998574099,4.359599999588681
986,,4.097199998795986,4.091400001925649
987,,4.133499998715706,4.127899999730289
988,,4.090200000064215,4.0859000000637025
989,,4.083599997102283,4.079099999216851
990,,4.015000002254965,4.010200002085185
991,,4.112499998882413,4.107999997359002
992,,4.497000001720153,4.491899999266025
993,,3.9295999995374586,3.9251000016520265
994,,4.8606999989715405,4.8569999999017455
995,,3.462600001512328,3.4584000022732653
996,,4.026700000395067,4.0222999996331055
997,,4.3440000008558854,4.340199997386662
998,,3.933100000722334,3.9293000008910894
999,,4.543299997749273,4.537000000709668
